
SQLcl: Release 4.2.0.16.153.2014 RC on Tue May 21 08:58:06 2019

Copyright (c) 1982, 2019, Oracle.  All rights reserved.

Username? (''?) hr
Password? (**********?) ******
Last Successful login time: Tue May 21 2019 08:58:17 -04:00

Connected to:
Oracle Database 12c Enterprise Edition Release 12.1.0.2.0 - 64bit Production
Shelley              Higgins                   Accounting                     Seattle                        United States of America                 Americas                 
Guy                  Himuro                    Purchasing                     Seattle                        United States of America                 Americas                 
Alexander            Hunold                    IT                             Southlake                      United States of America                 Americas                 
Alyssa               Hutton                    Sales                          Oxford                         United Kingdom                           Europe                   
Charles              Johnson                   Sales                          Oxford                         United Kingdom                           Europe                   
Vance                Jones                     Shipping                       South San Francisco            United States of America                 Americas                 
Payam                Kaufling                  Shipping                       South San Francisco            United States of America                 Americas                 
Alexander            Khoo                      Purchasing                     Seattle                        United States of America                 Americas                 
Janette              King                      Sales                          Oxford                         United Kingdom                           Europe                   
Steven               King                      Executive                      Seattle                        United States of America                 Americas                 
Neena                Kochhar                   Executive                      Seattle                        United States of America                 Americas                 
Sundita              Kumar                     Sales                          Oxford                         United Kingdom                           Europe                   
Renske               Ladwig                    Shipping                       South San Francisco            United States of America                 Americas                 
James                Landry                    Shipping                       South San Francisco            United States of America                 Americas                 
David                Lee                       Sales                          Oxford                         United Kingdom                           Europe                   
Jack                 Livingston                Sales                          Oxford                         United Kingdom                           Europe                   
Diana                Lorentz                   IT                             Southlake                      United States of America                 Americas                 
Jason                Mallin                    Shipping                       South San Francisco            United States of America                 Americas                 
Steven               Markle                    Shipping                       South San Francisco            United States of America                 Americas                 
James                Marlow                    Shipping                       South San Francisco            United States of America                 Americas                 
Mattea               Marvins                   Sales                          Oxford                         United Kingdom                           Europe                   

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME                CITY                           COUNTRY_NAME                             REGION_NAME              
-------------------- ------------------------- ------------------------------ ------------------------------ ---------------------------------------- -------------------------
Randall              Matos                     Shipping                       South San Francisco            United States of America                 Americas                 
Susan                Mavris                    Human Resources                London                         United Kingdom                           Europe                   
Samuel               McCain                    Shipping                       South San Francisco            United States of America                 Americas                 
Allan                McEwen                    Sales                          Oxford                         United Kingdom                           Europe                   
Irene                Mikkilineni               Shipping                       South San Francisco            United States of America                 Americas                 
Kevin                Mourgos                   Shipping                       South San Francisco            United States of America                 Americas                 
Julia                Nayer                     Shipping                       South San Francisco            United States of America                 Americas                 
Donald               OConnell                  Shipping                       South San Francisco            United States of America                 Americas                 
Christopher          Olsen                     Sales                          Oxford                         United Kingdom                           Europe                   
TJ                   Olson                     Shipping                       South San Francisco            United States of America                 Americas                 
Lisa                 Ozer                      Sales                          Oxford                         United Kingdom                           Europe                   
Karen                Partners                  Sales                          Oxford                         United Kingdom                           Europe                   
Valli                Pataballa                 IT                             Southlake                      United States of America                 Americas                 
Joshua               Patel                     Shipping                       South San Francisco            United States of America                 Americas                 
Randall              Perkins                   Shipping                       South San Francisco            United States of America                 Americas                 
Hazel                Philtanker                Shipping                       South San Francisco            United States of America                 Americas                 
Luis                 Popp                      Finance                        Seattle                        United States of America                 Americas                 
Trenna               Rajs                      Shipping                       South San Francisco            United States of America                 Americas                 
Den                  Raphaely                  Purchasing                     Seattle                        United States of America                 Americas                 
Michael              Rogers                    Shipping                       South San Francisco            United States of America                 Americas                 
John                 Russell                   Sales                          Oxford                         United Kingdom                           Europe                   

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME                CITY                           COUNTRY_NAME                             REGION_NAME              
-------------------- ------------------------- ------------------------------ ------------------------------ ---------------------------------------- -------------------------
Nandita              Sarchand                  Shipping                       South San Francisco            United States of America                 Americas                 
Ismael               Sciarra                   Finance                        Seattle                        United States of America                 Americas                 
John                 Seo                       Shipping                       South San Francisco            United States of America                 Americas                 
Sarath               Sewall                    Sales                          Oxford                         United Kingdom                           Europe                   
Lindsey              Smith                     Sales                          Oxford                         United Kingdom                           Europe                   
William              Smith                     Sales                          Oxford                         United Kingdom                           Europe                   
Stephen              Stiles                    Shipping                       South San Francisco            United States of America                 Americas                 
Martha               Sullivan                  Shipping                       South San Francisco            United States of America                 Americas                 
Patrick              Sully                     Sales                          Oxford                         United Kingdom                           Europe                   
Jonathon             Taylor                    Sales                          Oxford                         United Kingdom                           Europe                   
Winston              Taylor                    Shipping                       South San Francisco            United States of America                 Americas                 
Sigal                Tobias                    Purchasing                     Seattle                        United States of America                 Americas                 
Peter                Tucker                    Sales                          Oxford                         United Kingdom                           Europe                   
Oliver               Tuvault                   Sales                          Oxford                         United Kingdom                           Europe                   
Jose Manuel          Urman                     Finance                        Seattle                        United States of America                 Americas                 
Peter                Vargas                    Shipping                       South San Francisco            United States of America                 Americas                 
Clara                Vishney                   Sales                          Oxford                         United Kingdom                           Europe                   
Shanta               Vollman                   Shipping                       South San Francisco            United States of America                 Americas                 
Alana                Walsh                     Shipping                       South San Francisco            United States of America                 Americas                 
Matthew              Weiss                     Shipping                       South San Francisco            United States of America                 Americas                 
Jennifer             Whalen                    Administration                 Seattle                        United States of America                 Americas                 

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME                CITY                           COUNTRY_NAME                             REGION_NAME              
-------------------- ------------------------- ------------------------------ ------------------------------ ---------------------------------------- -------------------------
Eleni                Zlotkey                   Sales                          Oxford                         United Kingdom                           Europe                   

106 rows selected. 


SQL> describe employees;Name           Null?    Type         
-------------- -------- ------------ 
EMPLOYEE_ID    NOT NULL NUMBER(6)    
FIRST_NAME              VARCHAR2(20) 
LAST_NAME      NOT NULL VARCHAR2(25) 
EMAIL          NOT NULL VARCHAR2(25) 
PHONE_NUMBER            VARCHAR2(20) 
HIRE_DATE      NOT NULL DATE         
JOB_ID         NOT NULL VARCHAR2(10) 
SALARY                  NUMBER(8,2)  
COMMISSION_PCT          NUMBER(2,2)  
MANAGER_ID              NUMBER(6)    


SQL> select first_name,last_name,department_name,city,country_name,region_name from employees,departments,locations,countries,regions where employees.department_id=departments.department_id and departments.location_id=locations.location_id and locations.country_id=countries.country_id and countries.region_id=regions.region_id and max(COMMISSION_PCT);
Error starting at line : 1 in command -
select first_name,last_name,department_name,city,country_name,region_name from employees,departments,locations,countries,regions where employees.department_id=departments.department_id and departments.location_id=locations.location_id and locations.country_id=countries.country_id and countries.region_id=regions.region_id and max(COMMISSION_PCT)
Error at Command Line : 1 Column : 328
Error report -
SQL Error: ORA-00934: group function is not allowed here
00934. 00000 -  "group function is not allowed here"
*Cause:    


SQL> select first_name,last_name,department_name,city,country_name,region_name from employees,departments,locations,countries,regions where employees.department_id=departments.department_id and departments.location_id=locations.location_id and locations.country_id=countries.country_id and countries.region_id=regions.region_id;
FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME                CITY                           COUNTRY_NAME                             REGION_NAME              
-------------------- ------------------------- ------------------------------ ------------------------------ ---------------------------------------- -------------------------
Ellen                Abel                      Sales                          Oxford                         United Kingdom                           Europe                   
Sundar               Ande                      Sales                          Oxford                         United Kingdom                           Europe                   
Mozhe                Atkinson                  Shipping                       South San Francisco            United States of America                 Americas                 
David                Austin                    IT                             Southlake                      United States of America                 Americas                 
Hermann              Baer                      Public Relations               Munich                         Germany                                  Europe                   
Shelli               Baida                     Purchasing                     Seattle                        United States of America                 Americas                 
Amit                 Banda                     Sales                          Oxford                         United Kingdom                           Europe                   
Elizabeth            Bates                     Sales                          Oxford                         United Kingdom                           Europe                   
Sarah                Bell                      Shipping                       South San Francisco            United States of America                 Americas                 
David                Bernstein                 Sales                          Oxford                         United Kingdom                           Europe                   
Laura                Bissot                    Shipping                       South San Francisco            United States of America                 Americas                 
Harrison             Bloom                     Sales                          Oxford                         United Kingdom                           Europe                   
Alexis               Bull                      Shipping                       South San Francisco            United States of America                 Americas                 
Anthony              Cabrio                    Shipping                       South San Francisco            United States of America                 Americas                 
Gerald               Cambrault                 Sales                          Oxford                         United Kingdom                           Europe                   
Nanette              Cambrault                 Sales                          Oxford                         United Kingdom                           Europe                   
John                 Chen                      Finance                        Seattle                        United States of America                 Americas                 
Kelly                Chung                     Shipping                       South San Francisco            United States of America                 Americas                 
Karen                Colmenares                Purchasing                     Seattle                        United States of America                 Americas                 
Curtis               Davies                    Shipping                       South San Francisco            United States of America                 Americas                 
Lex                  De Haan                   Executive                      Seattle                        United States of America                 Americas                 

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME                CITY                           COUNTRY_NAME                             REGION_NAME              
-------------------- ------------------------- ------------------------------ ------------------------------ ---------------------------------------- -------------------------
Julia                Dellinger                 Shipping                       South San Francisco            United States of America                 Americas                 
Jennifer             Dilly                     Shipping                       South San Francisco            United States of America                 Americas                 
Louise               Doran                     Sales                          Oxford                         United Kingdom                           Europe                   
Bruce                Ernst                     IT                             Southlake                      United States of America                 Americas                 
Alberto              Errazuriz                 Sales                          Oxford                         United Kingdom                           Europe                   
Britney              Everett                   Shipping                       South San Francisco            United States of America                 Americas                 
Daniel               Faviet                    Finance                        Seattle                        United States of America                 Americas                 
Pat                  Fay                       Marketing                      Toronto                        Canada                                   Americas                 
Kevin                Feeney                    Shipping                       South San Francisco            United States of America                 Americas                 
Jean                 Fleaur                    Shipping                       South San Francisco            United States of America                 Americas                 
Tayler               Fox                       Sales                          Oxford                         United Kingdom                           Europe                   
Adam                 Fripp                     Shipping                       South San Francisco            United States of America                 Americas                 
Timothy              Gates                     Shipping                       South San Francisco            United States of America                 Americas                 
Ki                   Gee                       Shipping                       South San Francisco            United States of America                 Americas                 
Girard               Geoni                     Shipping                       South San Francisco            United States of America                 Americas                 
William              Gietz                     Accounting                     Seattle                        United States of America                 Americas                 
Douglas              Grant                     Shipping                       South San Francisco            United States of America                 Americas                 
Nancy                Greenberg                 Finance                        Seattle                        United States of America                 Americas                 
Danielle             Greene                    Sales                          Oxford                         United Kingdom                           Europe                   
Peter                Hall                      Sales                          Oxford                         United Kingdom                           Europe                   
Michael              Hartstein                 Marketing                      Toronto                        Canada                                   Americas                 

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME                CITY                           COUNTRY_NAME                             REGION_NAME              
-------------------- ------------------------- ------------------------------ ------------------------------ ---------------------------------------- -------------------------
Shelley              Higgins                   Accounting                     Seattle                        United States of America                 Americas                 
Guy                  Himuro                    Purchasing                     Seattle                        United States of America                 Americas                 
Alexander            Hunold                    IT                             Southlake                      United States of America                 Americas                 
Alyssa               Hutton                    Sales                          Oxford                         United Kingdom                           Europe                   
Charles              Johnson                   Sales                          Oxford                         United Kingdom                           Europe                   
Vance                Jones                     Shipping                       South San Francisco            United States of America                 Americas                 
Payam                Kaufling                  Shipping                       South San Francisco            United States of America                 Americas                 
Alexander            Khoo                      Purchasing                     Seattle                        United States of America                 Americas                 
Janette              King                      Sales                          Oxford                         United Kingdom                           Europe                   
Steven               King                      Executive                      Seattle                        United States of America                 Americas                 
Neena                Kochhar                   Executive                      Seattle                        United States of America                 Americas                 
Sundita              Kumar                     Sales                          Oxford                         United Kingdom                           Europe                   
Renske               Ladwig                    Shipping                       South San Francisco            United States of America                 Americas                 
James                Landry                    Shipping                       South San Francisco            United States of America                 Americas                 
David                Lee                       Sales                          Oxford                         United Kingdom                           Europe                   
Jack                 Livingston                Sales                          Oxford                         United Kingdom                           Europe                   
Diana                Lorentz                   IT                             Southlake                      United States of America                 Americas                 
Jason                Mallin                    Shipping                       South San Francisco            United States of America                 Americas                 
Steven               Markle                    Shipping                       South San Francisco            United States of America                 Americas                 
James                Marlow                    Shipping                       South San Francisco            United States of America                 Americas                 
Mattea               Marvins                   Sales                          Oxford                         United Kingdom                           Europe                   

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME                CITY                           COUNTRY_NAME                             REGION_NAME              
-------------------- ------------------------- ------------------------------ ------------------------------ ---------------------------------------- -------------------------
Randall              Matos                     Shipping                       South San Francisco            United States of America                 Americas                 
Susan                Mavris                    Human Resources                London                         United Kingdom                           Europe                   
Samuel               McCain                    Shipping                       South San Francisco            United States of America                 Americas                 
Allan                McEwen                    Sales                          Oxford                         United Kingdom                           Europe                   
Irene                Mikkilineni               Shipping                       South San Francisco            United States of America                 Americas                 
Kevin                Mourgos                   Shipping                       South San Francisco            United States of America                 Americas                 
Julia                Nayer                     Shipping                       South San Francisco            United States of America                 Americas                 
Donald               OConnell                  Shipping                       South San Francisco            United States of America                 Americas                 
Christopher          Olsen                     Sales                          Oxford                         United Kingdom                           Europe                   
TJ                   Olson                     Shipping                       South San Francisco            United States of America                 Americas                 
Lisa                 Ozer                      Sales                          Oxford                         United Kingdom                           Europe                   
Karen                Partners                  Sales                          Oxford                         United Kingdom                           Europe                   
Valli                Pataballa                 IT                             Southlake                      United States of America                 Americas                 
Joshua               Patel                     Shipping                       South San Francisco            United States of America                 Americas                 
Randall              Perkins                   Shipping                       South San Francisco            United States of America                 Americas                 
Hazel                Philtanker                Shipping                       South San Francisco            United States of America                 Americas                 
Luis                 Popp                      Finance                        Seattle                        United States of America                 Americas                 
Trenna               Rajs                      Shipping                       South San Francisco            United States of America                 Americas                 
Den                  Raphaely                  Purchasing                     Seattle                        United States of America                 Americas                 
Michael              Rogers                    Shipping                       South San Francisco            United States of America                 Americas                 
John                 Russell                   Sales                          Oxford                         United Kingdom                           Europe                   

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME                CITY                           COUNTRY_NAME                             REGION_NAME              
-------------------- ------------------------- ------------------------------ ------------------------------ ---------------------------------------- -------------------------
Nandita              Sarchand                  Shipping                       South San Francisco            United States of America                 Americas                 
Ismael               Sciarra                   Finance                        Seattle                        United States of America                 Americas                 
John                 Seo                       Shipping                       South San Francisco            United States of America                 Americas                 
Sarath               Sewall                    Sales                          Oxford                         United Kingdom                           Europe                   
Lindsey              Smith                     Sales                          Oxford                         United Kingdom                           Europe                   
William              Smith                     Sales                          Oxford                         United Kingdom                           Europe                   
Stephen              Stiles                    Shipping                       South San Francisco            United States of America                 Americas                 
Martha               Sullivan                  Shipping                       South San Francisco            United States of America                 Americas                 
Patrick              Sully                     Sales                          Oxford                         United Kingdom                           Europe                   
Jonathon             Taylor                    Sales                          Oxford                         United Kingdom                           Europe                   
Winston              Taylor                    Shipping                       South San Francisco            United States of America                 Americas                 
Sigal                Tobias                    Purchasing                     Seattle                        United States of America                 Americas                 
Peter                Tucker                    Sales                          Oxford                         United Kingdom                           Europe                   
Oliver               Tuvault                   Sales                          Oxford                         United Kingdom                           Europe                   
Jose Manuel          Urman                     Finance                        Seattle                        United States of America                 Americas                 
Peter                Vargas                    Shipping                       South San Francisco            United States of America                 Americas                 
Clara                Vishney                   Sales                          Oxford                         United Kingdom                           Europe                   
Shanta               Vollman                   Shipping                       South San Francisco            United States of America                 Americas                 
Alana                Walsh                     Shipping                       South San Francisco            United States of America                 Americas                 
Matthew              Weiss                     Shipping                       South San Francisco            United States of America                 Americas                 
Jennifer             Whalen                    Administration                 Seattle                        United States of America                 Americas                 

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME                CITY                           COUNTRY_NAME                             REGION_NAME              
-------------------- ------------------------- ------------------------------ ------------------------------ ---------------------------------------- -------------------------
Eleni                Zlotkey                   Sales                          Oxford                         United Kingdom                           Europe                   

106 rows selected. 


SQL> select first_name,last_name,department_name,city,country_name,region_name from employees,departments,locations,countries,regions where employees.department_id=departments.department_id and departments.location_id=locations.location_id and locations.country_id=countries.country_id and countries.region_id=regions.region_id and substr(first_name,1,1)='S';
FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME                CITY                           COUNTRY_NAME                             REGION_NAME              
-------------------- ------------------------- ------------------------------ ------------------------------ ---------------------------------------- -------------------------
Sarath               Sewall                    Sales                          Oxford                         United Kingdom                           Europe                   
Sundita              Kumar                     Sales                          Oxford                         United Kingdom                           Europe                   
Sundar               Ande                      Sales                          Oxford                         United Kingdom                           Europe                   
Susan                Mavris                    Human Resources                London                         United Kingdom                           Europe                   
Sigal                Tobias                    Purchasing                     Seattle                        United States of America                 Americas                 
Shelli               Baida                     Purchasing                     Seattle                        United States of America                 Americas                 
Steven               King                      Executive                      Seattle                        United States of America                 Americas                 
Shelley              Higgins                   Accounting                     Seattle                        United States of America                 Americas                 
Shanta               Vollman                   Shipping                       South San Francisco            United States of America                 Americas                 
Stephen              Stiles                    Shipping                       South San Francisco            United States of America                 Americas                 
Samuel               McCain                    Shipping                       South San Francisco            United States of America                 Americas                 
Steven               Markle                    Shipping                       South San Francisco            United States of America                 Americas                 
Sarah                Bell                      Shipping                       South San Francisco            United States of America                 Americas                 

13 rows selected. 


SQL> select first_name,last_name,department_name,city,country_name,region_name from employees,departments,locations,countries,regions where employees.department_id=departments.department_id and departments.location_id=locations.location_id and locations.country_id=countries.country_id and countries.region_id=regions.region_id and substr(department_name,1,1)='S';
FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME                CITY                           COUNTRY_NAME                             REGION_NAME              
-------------------- ------------------------- ------------------------------ ------------------------------ ---------------------------------------- -------------------------
Matthew              Weiss                     Shipping                       South San Francisco            United States of America                 Americas                 
Adam                 Fripp                     Shipping                       South San Francisco            United States of America                 Americas                 
Payam                Kaufling                  Shipping                       South San Francisco            United States of America                 Americas                 
Shanta               Vollman                   Shipping                       South San Francisco            United States of America                 Americas                 
Kevin                Mourgos                   Shipping                       South San Francisco            United States of America                 Americas                 
Julia                Nayer                     Shipping                       South San Francisco            United States of America                 Americas                 
Irene                Mikkilineni               Shipping                       South San Francisco            United States of America                 Americas                 
James                Landry                    Shipping                       South San Francisco            United States of America                 Americas                 
Steven               Markle                    Shipping                       South San Francisco            United States of America                 Americas                 
Laura                Bissot                    Shipping                       South San Francisco            United States of America                 Americas                 
Mozhe                Atkinson                  Shipping                       South San Francisco            United States of America                 Americas                 
James                Marlow                    Shipping                       South San Francisco            United States of America                 Americas                 
TJ                   Olson                     Shipping                       South San Francisco            United States of America                 Americas                 
Jason                Mallin                    Shipping                       South San Francisco            United States of America                 Americas                 
Michael              Rogers                    Shipping                       South San Francisco            United States of America                 Americas                 
Ki                   Gee                       Shipping                       South San Francisco            United States of America                 Americas                 
Hazel                Philtanker                Shipping                       South San Francisco            United States of America                 Americas                 
Renske               Ladwig                    Shipping                       South San Francisco            United States of America                 Americas                 
Stephen              Stiles                    Shipping                       South San Francisco            United States of America                 Americas                 
John                 Seo                       Shipping                       South San Francisco            United States of America                 Americas                 
Joshua               Patel                     Shipping                       South San Francisco            United States of America                 Americas                 

FIRST_NAME           LAST_NAME                 DEPARTMENT_NAME                CITY                           COUNTRY_NAME                             REGION_NAME              
-------------------- ------------------------- ------------------------------ ------------------------------ ---------------------------------------- -------------------------
Trenna               Rajs                      Shipping                       South San Francisco            United States of America                 Americas                 
Curtis               Davies                    Shipping                       South San Francisco            United States of America                 Americas                 
Randall              Matos                     Shipping                       South San Francisco            United States of America                 Americas                 
Peter                Vargas                    Shipping                       South San Francisco            United States of America                 Americas                 
Winston              Taylor                    Shipping                       South San Francisco            United States of America                 Americas                 
Jean                 Fleaur                    Shipping                       South San Francisco            United States of America                 Americas                 
Martha               Sullivan                  Shipping                       South San Francisco            United States of America                 Americas                 
Girard               Geoni                     Shipping                       South San Francisco            United States of America                 Americas                 
Nandita              Sarchand                  Shipping                       South San Francisco            United States of America                 Americas                 
Alexis               Bull                      Shipping                       South San Francisco            United States of America                 Americas                 
Julia                Dellinger                 Shipping                       South San Francisco            United States of America                 Americas                 
Anthony              Cabrio                    Shipping                       South San Francisco            United States of America                 Americas                 
